ID,Product ID,Category,Subcategory,Brand,Product / Label,Style / Age / Flavour,Country / Region,Bottle Size,Size (ml),Notes
3189,376,Champagne / Sparkling Wine,Sparkling Wine,Freixenet,Freixenet Italian Rosé,Italian Rosé,Spain,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3190,376,Champagne / Sparkling Wine,Sparkling Wine,Freixenet,Freixenet Italian Rosé,Italian Rosé,Spain,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3191,376,Champagne / Sparkling Wine,Sparkling Wine,Freixenet,Freixenet Italian Rosé,Italian Rosé,Spain,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3192,377,Champagne / Sparkling Wine,Sparkling Wine,Freixenet,Freixenet Prosecco,Prosecco,Spain,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3193,377,Champagne / Sparkling Wine,Sparkling Wine,Freixenet,Freixenet Prosecco,Prosecco,Spain,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3194,377,Champagne / Sparkling Wine,Sparkling Wine,Freixenet,Freixenet Prosecco,Prosecco,Spain,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3195,377,Champagne / Sparkling Wine,Sparkling Wine,Freixenet,Freixenet Prosecco,Prosecco,Spain,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3196,377,Champagne / Sparkling Wine,Sparkling Wine,Freixenet,Freixenet Prosecco,Prosecco,Spain,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3197,377,Champagne / Sparkling Wine,Sparkling Wine,Freixenet,Freixenet Prosecco,Prosecco,Spain,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3198,378,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Brut,Brut,United States,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3199,378,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Brut,Brut,United States,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3200,378,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Brut,Brut,United States,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3201,378,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Brut,Brut,United States,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3202,378,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Brut,Brut,United States,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3203,378,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Brut,Brut,United States,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3204,379,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Extra Dry,Extra Dry,United States,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3205,379,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Extra Dry,Extra Dry,United States,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3206,379,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Extra Dry,Extra Dry,United States,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3207,379,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Extra Dry,Extra Dry,United States,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3208,379,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Extra Dry,Extra Dry,United States,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3209,379,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Extra Dry,Extra Dry,United States,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3210,380,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Spumante,Spumante,United States,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3211,380,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Spumante,Spumante,United States,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3212,380,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Spumante,Spumante,United States,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3213,380,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Spumante,Spumante,United States,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3214,380,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Spumante,Spumante,United States,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3215,380,Champagne / Sparkling Wine,Sparkling Wine,J. Rogét,J. Rogét Spumante,Spumante,United States,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3216,381,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Brut,Brut,United States,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3217,381,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Brut,Brut,United States,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3218,381,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Brut,Brut,United States,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3219,381,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Brut,Brut,United States,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3220,381,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Brut,Brut,United States,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3221,381,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Brut,Brut,United States,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3222,382,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Brut Rosé,Brut Rosé,United States,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3223,382,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Brut Rosé,Brut Rosé,United States,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3224,382,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Brut Rosé,Brut Rosé,United States,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3225,382,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Brut Rosé,Brut Rosé,United States,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3226,382,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Brut Rosé,Brut Rosé,United States,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3227,382,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Brut Rosé,Brut Rosé,United States,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3228,383,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Demi-Sec,Demi-Sec,United States,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3229,383,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Demi-Sec,Demi-Sec,United States,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3230,383,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Demi-Sec,Demi-Sec,United States,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3231,383,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Demi-Sec,Demi-Sec,United States,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3232,383,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Demi-Sec,Demi-Sec,United States,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3233,383,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Demi-Sec,Demi-Sec,United States,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3234,384,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Extra Dry,Extra Dry,United States,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3235,384,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Extra Dry,Extra Dry,United States,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3236,384,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Extra Dry,Extra Dry,United States,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3237,384,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Extra Dry,Extra Dry,United States,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3238,384,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Extra Dry,Extra Dry,United States,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3239,384,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Extra Dry,Extra Dry,United States,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3240,385,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Natural,Natural,United States,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3241,385,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Natural,Natural,United States,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3242,385,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Natural,Natural,United States,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3243,385,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Natural,Natural,United States,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3244,385,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Natural,Natural,United States,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3245,385,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Natural,Natural,United States,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3246,386,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Sweet Rosé,Sweet Rosé,United States,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
3247,386,Champagne / Sparkling Wine,Sparkling Wine,Korbel,Korbel Sweet Rosé,Sweet Rosé,United States,200 ml,200,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
